qs_mpi 1 16 100000000 2558.602
qs_mpi 1 16 100000000 2569.797
qs_mpi 1 16 100000000 2580.843
qs_mpi 1 16 100000000 2593.630
qs_mpi 1 16 100000000 2636.164
qs_mpi 1 16 100000000 2680.133
qs_mpi 1 16 100000000 2764.687
qs_mpi 1 16 100000000 2863.465
qs_mpi 2 16 100000000 1271.611
qs_mpi 2 16 100000000 1313.859
qs_mpi 2 16 100000000 1325.445
qs_mpi 2 16 100000000 1329.419
qs_mpi 2 16 100000000 1358.576
qs_mpi 2 16 100000000 1363.271
qs_mpi 2 16 100000000 1407.451
qs_mpi 2 16 100000000 1412.757
qs_mpi 2 16 100000000 1422.175
qs_mpi 2 16 100000000 1422.985
qs_mpi 2 16 100000000 1423.662
qs_mpi 2 16 100000000 1432.247
qs_mpi 2 16 100000000 1457.442
qs_mpi 2 16 100000000 1458.344
qs_mpi 2 16 100000000 1470.342
qs_mpi 2 16 100000000 1508.192
qs_mpi 2 16 100000000 1526.337
qs_mpi 2 16 100000000 1556.412
qs_mpi 2 16 100000000 1559.049
qs_mpi 2 16 100000000 1594.805
qs_mpi 2 16 100000000 1619.352
qs_mpi 4 16 100000000 831.538
qs_mpi 4 16 100000000 835.992
qs_mpi 4 16 100000000 844.936
qs_mpi 4 16 100000000 866.145
qs_mpi 4 16 100000000 874.037
qs_mpi 4 16 100000000 879.772
qs_mpi 4 16 100000000 881.351
qs_mpi 4 16 100000000 892.629
qs_mpi 4 16 100000000 895.855
qs_mpi 4 16 100000000 900.834
qs_mpi 4 16 100000000 908.484
qs_mpi 4 16 100000000 922.586
qs_mpi 4 16 100000000 928.553
qs_mpi 4 16 100000000 936.582
qs_mpi 4 16 100000000 940.716
qs_mpi 4 16 100000000 940.973
qs_mpi 4 16 100000000 960.941
qs_mpi 4 16 100000000 966.053
qs_mpi 4 16 100000000 968.575
qs_mpi 4 16 100000000 974.637
qs_mpi 4 16 100000000 1003.811
qs_mpi 8 16 100000000 539.764
qs_mpi 8 16 100000000 544.623
qs_mpi 8 16 100000000 548.256
qs_mpi 8 16 100000000 554.471
qs_mpi 8 16 100000000 557.617
qs_mpi 8 16 100000000 563.809
qs_mpi 8 16 100000000 569.466
qs_mpi 8 16 100000000 569.839
qs_mpi 8 16 100000000 571.297
qs_mpi 8 16 100000000 580.003
qs_mpi 8 16 100000000 584.753
qs_mpi 8 16 100000000 595.167
qs_mpi 8 16 100000000 597.083
qs_mpi 8 16 100000000 598.715
qs_mpi 8 16 100000000 600.613
qs_mpi 8 16 100000000 605.400
qs_mpi 8 16 100000000 620.255
qs_mpi 8 16 100000000 626.933
qs_mpi 8 16 100000000 628.403
qs_mpi 8 16 100000000 640.828
qs_mpi 8 16 100000000 653.050
qs_mpi 16 16 100000000 393.423
qs_mpi 16 16 100000000 396.485
qs_mpi 16 16 100000000 399.191
qs_mpi 16 16 100000000 400.140
qs_mpi 16 16 100000000 401.345
qs_mpi 16 16 100000000 403.326
qs_mpi 16 16 100000000 404.797
qs_mpi 16 16 100000000 405.026
qs_mpi 16 16 100000000 410.055
qs_mpi 16 16 100000000 414.823
qs_mpi 16 16 100000000 417.652
qs_mpi 16 16 100000000 420.140
qs_mpi 16 16 100000000 421.730
qs_mpi 16 16 100000000 426.881
qs_mpi 16 16 100000000 427.228
qs_mpi 16 16 100000000 427.288
qs_mpi 16 16 100000000 429.867
qs_mpi 16 16 100000000 434.348
qs_mpi 16 16 100000000 435.618
qs_mpi 16 16 100000000 436.790
qs_mpi 16 16 100000000 440.163
qs_mpi 32 16 100000000 331.888
qs_mpi 32 16 100000000 341.296
qs_mpi 32 16 100000000 342.635
qs_mpi 32 16 100000000 343.312
qs_mpi 32 16 100000000 343.741
qs_mpi 32 16 100000000 343.886
qs_mpi 32 16 100000000 344.849
qs_mpi 32 16 100000000 346.577
qs_mpi 32 16 100000000 348.675
qs_mpi 32 16 100000000 349.300
qs_mpi 32 16 100000000 350.567
qs_mpi 32 16 100000000 350.803
qs_mpi 32 16 100000000 351.298
qs_mpi 32 16 100000000 353.192
qs_mpi 32 16 100000000 353.194
qs_mpi 32 16 100000000 353.736
qs_mpi 32 16 100000000 354.424
qs_mpi 32 16 100000000 358.231
qs_mpi 32 16 100000000 358.356
qs_mpi 32 16 100000000 358.747
qs_mpi 32 16 100000000 360.121
